Date,Open,High,Low,Close,Volume
2011-09-26,24.872270684167365,25.19409878592941,24.74427102949969,25.146556854248047,24008200
2011-09-27,25.643931494836412,25.749989157699034,25.33672950754754,25.442787170410156,22249200
2011-09-28,25.534211456689555,25.65855596019456,24.82838166409093,24.890552520751953,19032600
2011-09-29,25.201418919125,25.46838927409828,24.938103704773937,25.25261878967285,21372600
2011-09-30,25.033190671339106,25.270905979731182,24.707704544067383,24.707704544067383,25026200
2011-10-03,24.352955603087967,24.47364219841129,23.81535700517977,23.92506980895996,38471200
2011-10-04,23.712951818711662,23.928725051889746,23.164380885965492,23.85558319091797,30800000
2011-10-05,23.943355697148036,23.99089763116673,23.606898648284915,23.96529769897461,23037800
2011-10-06,24.126214065919626,24.137185067248115,23.570325817019665,23.914098739624023,25205400
2011-10-07,24.32370280419867,24.32370280419867,23.914101043970977,24.100616455078125,18857800
2011-10-10,24.34198125116545,24.47729675973726,24.14083974349625,24.466325759887695,12354400
2011-10-11,24.40415432809272,24.57603797200861,24.352951679690847,24.42975425720215,11161000
2011-10-12,24.594326348974235,24.857641516165796,24.426097834420332,24.678442001342773,17549600
2011-10-13,24.616273197887757,24.715017800124734,24.462673583501047,24.649188995361328,12909400
2011-10-14,24.941756607634595,24.941756607634595,24.63089948143152,24.813756942749023,13503000
2011-10-17,24.80278335626905,24.813754356375227,24.437068471753033,24.502897262573242,20232800
2011-10-18,24.59066957207973,24.68209829885446,24.28347038940463,24.407812118530273,23650600
2011-10-19,24.49924321408605,24.802787285971192,24.455359206708447,24.513872146606445,15389400
2011-10-20,24.682103836930395,24.71501963685014,24.345646716550426,24.546791076660156,13323600
2011-10-21,24.84667208655287,24.985642749051888,24.671127700600582,24.938100814819336,23146600
2011-10-24,25.014907767089316,25.106336521508368,24.725992568303013,24.82107925415039,13609200
2011-10-25,24.83570414102533,24.843017212505668,24.429760314365957,24.484615325927734,14228200
2011-10-26,24.608958720359855,24.70038745563084,24.28713057667208,24.674787521362305,16041200
2011-10-27,25.208729738970884,25.26724267572062,24.9051856834178,25.077072143554688,26704600
2011-10-28,25.058786234300943,25.22701756053974,25.011244296997347,25.208730697631836,17307400
2011-10-31,25.10632998087723,25.252616507874386,24.974672385598137,24.98564338684082,18998600
2011-11-01,24.55043962748781,24.685755141618927,24.422439973679015,24.517526626586914,23682800
2011-11-02,24.65649665680308,24.890553957897627,24.630896726689084,24.784496307373047,14538600
2011-11-03,24.905186541051954,25.16850174095186,24.872273536156232,25.10633087158203,17363400
2011-11-04,24.853987218166132,24.92347395026955,24.608958875736885,24.788158416748047,15177200
2011-11-07,24.744270171818265,24.967353682116187,24.60529673141054,24.945411682128906,12513800
2011-11-08,24.974673271632078,25.131930805450992,24.795473734549347,25.10633087158203,12063600
2011-11-09,24.813758287815595,24.864958156545185,24.451701276032452,24.513872146606445,18243400
2011-11-10,24.725990351135852,24.77719022580472,24.469990977791504,24.645532608032227,16201600
2011-11-11,24.857640684427867,25.09169798294809,24.850324824371125,24.912498474121094,12882400
2011-11-14,24.791812896728516,24.857641688984067,24.65649738204121,24.791812896728516,9428600
2011-11-15,24.788156469123138,25.033184792300318,24.678443668835612,24.868614196777344,12217600
2011-11-16,24.747929785996202,24.79547451480864,24.469988435296568,24.506559371948242,17781400
2011-11-17,24.48095649853372,24.64552708880271,24.17375452913278,24.363927841186523,17467200
2011-11-18,24.579703799145978,24.762561291587343,24.466333046691183,24.645532608032227,18688400
2011-11-21,24.389529447445266,24.45901338645836,23.914098924849725,24.118898391723633,18588200
2011-11-22,23.994555482836123,24.268841665502123,23.968955550727966,24.12621307373047,11787600
2011-11-23,23.939700845081937,23.954329778241842,23.698330423402815,23.72393035888672,14089600
2011-11-25,23.826326514501027,23.903126309392885,23.676382064819336,23.676382064819336,7572600
2011-11-28,23.86655493649105,24.045754454597198,23.680039557949332,23.83363914489746,21318200
2011-11-29,24.006778136799742,24.496713072763605,23.947840138210328,24.382518768310547,21656200
2011-11-30,24.806143292176063,25.034534706040795,24.57775468876373,24.765625,25300400
2011-12-01,24.68089144957579,24.894547602304385,24.563012677458566,24.618268966674805,15429000
2011-12-02,24.850345164684203,24.883500066605063,24.37514551379966,24.452503204345703,21170400
2011-12-05,24.658793644550705,24.750886536488284,24.268317871627993,24.42671775817871,17955200
2011-12-06,24.493027294348142,24.688263795842495,24.36409779434737,24.563018798828125,16730800
2011-12-07,24.51512962658482,24.70668161044044,24.386197325994118,24.599853515625,16832800
2011-12-08,24.570384555813284,24.76930555674367,24.518812756733436,24.581438064575195,16118200
2011-12-09,24.721422328966106,24.957179966544476,24.6514308142169,24.890872955322266,18298200
2011-12-12,24.77667555367067,24.86508395413649,24.43040533703868,24.640377044677734,13380200
2011-12-13,24.714049644095205,24.780356645449952,24.41935404620368,24.48934555053711,14276200
2011-12-14,24.404619711368017,24.64774632845314,24.338312707658655,24.40830421447754,15762200
2011-12-15,24.647746050813772,24.824562851745412,24.603540445354675,24.640377044677734,13474600
2011-12-16,24.85403394490787,24.946126850996635,24.776676241047603,24.84298324584961,23957200
2011-12-19,24.8503479875688,25.001381693733503,24.76193958982367,24.817195892333984,11762000
2011-12-20,25.005060434420226,25.28502360642484,24.98664354272574,25.19661521911621,15931000
2011-12-21,25.240821748835575,25.712339775426376,25.167148550233588,25.627613067626953,18730400
2011-12-22,25.542891979392095,25.638669407008095,25.37712584084205,25.487638473510742,15586800
2011-12-23,25.502364909991876,25.774959083607136,25.494995904772743,25.76390838623047,9255200
2011-12-27,25.71602013105812,25.8596848281795,25.71602013105812,25.741806030273438,10099800
2011-12-28,25.71970884007407,25.804435557324545,25.564993419480356,25.605514526367188,8210000
2011-12-29,25.638654063414794,25.855994694807062,25.60550197972603,25.84494400024414,8734000
2011-12-30,25.78601598629086,25.89284410405982,25.774965286254883,25.774965286254883,7862000
2012-01-03,25.841269952380685,26.047557162209994,25.822850247023446,25.83758544921875,15639600
2012-01-04,25.752859470294453,25.811797463864366,25.6018257678269,25.675498962402344,14239200
2012-01-05,25.69759876943178,25.738119862646297,25.546565092822814,25.55393409729004,14287600
2012-01-06,25.590776246915322,25.64971424319651,25.277660939887376,25.391855239868164,13646600
2012-01-09,25.417641140201,25.480263639516117,25.34396794223643,25.391855239868164,10522600
2012-01-10,25.590771110434662,25.609188001003062,25.458157132354323,25.54288101196289,12964400
2012-01-11,25.185568189615413,25.332914586436214,24.883503579408977,25.07137107849121,23428800
2012-01-12,25.203988304251098,25.233458711561575,24.809830740444813,24.890872955322266,15237000
2012-01-13,24.80614125449599,24.839296158674152,24.52249636984895,24.67721176147461,19991800
2012-01-17,24.9534867549573,25.00505854452718,24.79877138624766,24.80982208251953,15577000
2012-01-18,24.85034612069276,24.982960112574002,24.747202529330032,24.89823341369629,13282200
2012-01-19,24.920334699328517,24.95348678818827,24.776670026699424,24.84665870666504,13544800
2012-01-20,24.879817659801642,25.09347385766045,24.828245861760166,25.082420349121094,19158600
2012-01-23,25.049264647925646,25.277656013831148,25.016112558437904,25.2445011138916,13803200
2012-01-24,25.10821333022269,25.233458343787703,24.94244439935685,25.012435913085938,14751200
2012-01-25,25.0161200977609,25.23345802221968,24.879821575512963,25.207672119140625,14476000
2012-01-26,25.277654851302117,25.277654851302117,24.96085511754724,25.052947998046875,14721000
2012-01-27,25.01611835896888,25.100842258717165,24.765625541989344,24.84298324584961,16825000
2012-01-30,24.78772121705031,24.89086479838327,24.691943829904652,24.850343704223633,10591600
2012-01-31,25.041903786531883,25.041903786531883,24.747205368441737,24.876134872436523,13543400
2012-02-01,25.005061622925297,25.174512211009237,24.975594032723116,24.99401092529297,14915000
2012-02-02,25.075055050532406,25.137677548900328,24.957176249300666,24.98664665222168,13150000
2012-02-03,25.145048078973588,25.22977197944148,24.99032985948649,25.0787410736084,16555800
2012-02-06,24.99032459200158,25.13399208205419,24.938752799860396,25.06031608581543,14586400
2012-02-07,25.082423404900034,25.58340905586823,24.91297278919793,25.251876831054688,24269600
2012-02-08,25.35870109120547,25.3623855943495,25.122943478131404,25.170833587646484,16428400
2012-02-09,25.1818841588155,25.192934857739065,24.96454344165982,25.038219451904297,16311400
2012-02-10,24.87613456365492,25.02716827392578,24.835613461409192,25.02716827392578,10994600
2012-02-13,25.203980482537574,25.27028747318231,25.08241719794691,25.211349487304688,11091000
2012-02-14,25.222404159850168,25.3918547603304,25.086105654692194,25.38080406188965,12596000
2012-02-15,25.50236428785467,25.509730482442073,25.13399272854143,25.19661521911621,14776800
2012-02-16,25.27397878979431,25.413959003139723,25.203987277895298,25.366071701049805,11752000
2012-02-17,25.44342996294108,25.480266566154384,25.27029483634063,25.436063766479492,14841800
2012-02-21,25.373429287975494,25.436054582324033,25.2334491221263,25.351327896118164,13424800
2012-02-22,25.27028732002937,25.542881475271493,25.27028732002937,25.509729385375977,13766400
2012-02-23,25.450787133409722,25.528147626310624,25.388164649110593,25.48394203186035,11120000
2012-02-24,25.546572102419148,25.601828409277875,25.355020090488406,25.41764259338379,12485400
2012-02-27,25.303450622046384,25.41764493909453,25.240825302919003,25.355022430419922,12086200
2012-02-28,25.39922330518513,25.45447961295229,25.34396980787053,25.36238670349121,9049000
2012-02-29,25.380807218207533,25.778649274263433,25.380807218207533,25.73444366455078,23464400
2012-03-01,25.738118498083104,25.771270585072763,25.561298936116806,25.638656616210938,15294200
2012-03-02,25.568668718610457,25.638657396758795,25.406584349411126,25.48394203186035,11995800
2012-03-05,25.425002707587485,25.542881489144193,25.417636513312868,25.502363204956055,10338600
2012-03-06,25.35133074920306,25.450789834206017,25.285023755717095,25.3292293548584,13161200
2012-03-07,25.32553961412499,25.39553109567575,25.2334467428009,25.340274810791016,10933800
2012-03-08,25.483947285659543,25.601826084710623,25.454476883283707,25.517099380493164,33754800
2012-03-09,25.576044119458093,25.690238433164975,25.531838509094452,25.605514526367188,36742600
2012-03-12,25.594460239670454,25.911257232963976,25.54288562958068,25.84126853942871,18143600
2012-03-13,25.793030711156653,26.082464344457936,25.793030711156653,26.0676212310791,18068000
2012-03-14,26.071327332725428,26.204912494511476,26.01195489147215,26.05648422241211,12918000
2012-03-15,26.075033496945117,26.101008229754466,25.893210367279682,26.097299575805664,17991400
2012-03-16,26.115848771476404,26.145534986349965,25.93031417506657,26.034215927124023,22898800
2012-03-19,26.052777400033122,26.171519472758455,25.97485318021659,26.123281478881836,10652400
2012-03-20,25.985979209601137,26.260569662810585,25.948872850686406,26.193777084350586,10180400
2012-03-21,26.152967289594255,26.494350389380195,26.10472646544923,26.390451431274414,19870800
2012-03-22,26.349631174847215,26.561140557702597,26.32365643769073,26.501768112182617,14252800
2012-03-23,26.49435322396085,26.568565964537925,26.453535367333085,26.527748107910156,16206600
2012-03-26,26.62051341151308,26.67988586425781,26.564852444823483,26.679885864257812,11536400
2012-03-27,26.6502018841801,26.709574341929223,26.587120771097613,26.66875648498535,11430400
2012-03-28,26.702148574793487,27.02126842421238,26.679885320984734,26.961898803710938,26260600
2012-03-29,26.846870830219313,27.603852754583578,26.817184598432114,27.38863182067871,41063600
2012-03-30,27.318128020909153,27.51108284752916,27.203094591179987,27.462844848632812,26555800
2012-04-02,27.396053001052316,27.533346859771086,27.32554891293098,27.511083602905273,14579000
2012-04-03,27.33667370315376,27.4888134697719,27.258749492581295,27.370071411132812,12989200
2012-04-04,27.195671715805812,27.3107023029378,27.165985489760676,27.258752822875977,12487400
2012-04-05,27.191960443662285,27.281016291463803,27.11403622295666,27.26246452331543,11531400
2012-04-09,27.07321459403777,27.128875552789303,26.99157889867338,27.039819717407227,9806800
2012-04-10,26.932217520262338,26.947060635870127,26.698441988233157,26.724416732788086,17290600
2012-04-11,26.876552884593448,26.891395998179988,26.657620497985047,26.76152229309082,12026600
2012-04-12,26.772647396659252,26.813465241317278,26.65019386268517,26.798622131347656,10640600
2012-04-13,26.79862398255187,26.939629290453077,26.694725036621094,26.694725036621094,10525600
2012-04-16,26.79862857328666,27.01013798688803,26.768942346211343,26.880264282226562,14147600
2012-04-17,27.154856294763825,27.63724760258049,27.154856294763825,27.44057846069336,22614400
2012-04-18,27.392339276016163,27.58900557835147,27.35894439344653,27.522212982177734,11779800
2012-04-19,27.566735078480328,27.585286842465262,27.243903809978292,27.392332077026367,10731200
2012-04-20,27.44428127294044,27.588998053339022,27.362645585324074,27.507362365722656,13461000
2012-04-23,27.451703742555004,27.48509861540691,27.210508169279,27.344093322753906,10472200
2012-04-24,27.42943892960411,27.58899882412106,27.351514724984263,27.50365447998047,10288000
2012-04-25,27.6595053098271,27.84875144105637,27.574158127183615,27.804222106933594,18596000
2012-04-26,27.811654406666467,28.19014683460608,27.76341639688545,28.09366798400879,16782000
2012-04-27,28.186419986664312,28.876609020507228,28.171576876889507,28.435035705566406,25103000
2012-04-30,28.357113685996058,28.53522818597464,28.1752905315635,28.32000732421875,26517600
2012-05-01,28.401639426818825,28.57233093423438,28.30516063357227,28.546356201171875,13841000
2012-05-02,28.475853095809885,28.665099203630074,28.438746737481175,28.631704330444336,16558600
2012-05-03,28.705919018752745,28.809817961622844,28.64654657652191,28.735605239868164,15612000
2012-05-04,28.687368689386126,28.794979133658707,28.557494991482766,28.572338104248047,13160800
2012-05-07,28.561210320404815,28.739322035484943,28.51668097611745,28.676240921020508,8965400
2012-05-08,28.576052468238846,28.676239950702037,28.43133564299503,28.624290466308594,10561600
2012-05-09,28.42020140458779,28.642845289184244,28.38309503416658,28.490705490112305,14070800
2012-05-10,28.650267911686875,28.83209112421913,28.646556425013,28.724483489990234,12659200
2012-05-11,28.646548139864088,28.846925896777677,28.646548139864088,28.74673843383789,10604000
2012-05-14,28.616868592559523,28.6651065877095,28.431333922088914,28.52410125732422,15411800
2012-05-15,28.409076903829643,28.628009356999335,28.297757764638284,28.41278839111328,16397800
2012-05-16,28.4461898077362,28.51297960130109,28.171596333802977,28.3237361907959,17804400
2012-05-17,28.26435412333762,28.312594954818607,27.826492139710414,27.874732971191406,22310800
2012-05-18,27.92296994492618,27.937813059371887,27.2624669227825,27.47768783569336,31913000
2012-05-21,27.53705643352639,27.681773255171482,27.50737020574419,27.648378372192383,13488800
2012-05-22,27.674345535679414,27.674345535679414,27.425729815909555,27.52962875366211,15260600
2012-05-23,27.459132082979153,27.670641500647207,27.39233948629269,27.66322135925293,18000000
2012-05-24,27.752272279787487,28.145604817585284,27.68176820941468,28.037994384765625,20204600
2012-05-25,28.06025555778944,28.086230290061234,27.833903106120875,27.915538787841797,8999600
2012-05-29,28.101086776770288,28.101086776770288,27.85246812834178,28.000896453857422,10533800
2012-05-30,27.85617425451294,27.922966846590008,27.763406922796694,27.852462768554688,13884600
2012-05-31,27.81535151644027,27.911830317168725,27.70403243655402,27.73000717163086,15147600
2012-06-01,27.455419111607355,27.626110664787365,27.091772751234306,27.121456146240234,20843400
2012-06-04,27.09919562988322,27.36265454277885,26.924792573070782,27.32554817199707,13397200
2012-06-05,27.210516014906737,27.32554660705279,27.106617050254247,27.1771183013916,12275200
2012-06-06,27.232771376023504,27.685476303100586,27.199376503222886,27.685476303100586,12496400
2012-06-07,27.82649298690908,27.85246773117632,27.533347826730406,27.563034057617188,14342800
2012-06-08,27.518509116614215,27.967502768082554,27.51479762978234,27.919261932373047,11594200
2012-06-11,28.097367350387394,28.11963060206143,27.689191693837145,27.70403480529785,10657200
2012-06-12,27.822770837727603,27.922958279587696,27.585283936845475,27.904403686523438,11911200
2012-06-13,27.874522389330668,28.068794711418285,27.822218192985353,27.90441131591797,9376200
2012-06-14,27.941777699906105,28.39383713327356,27.90815193690027,28.29669952392578,13945400
2012-06-15,28.438658755974608,28.468544826933428,28.17713496994289,28.427448272705078,19748800
2012-06-18,28.378892232009104,28.55074932261485,28.307906728145547,28.38636589050293,10457200
2012-06-19,28.487237913317223,28.487237913317223,28.26681344058967,28.29669952392578,11115400
2012-06-20,28.27801663335516,28.29669507620863,27.960451750829552,28.229446411132812,14706800
2012-06-21,28.31536701124431,28.390086458693823,27.878252257899806,27.896930694580078,12804000
2012-06-22,28.001551972003238,28.132315340878076,27.967929060257497,27.997817993164062,15252800
2012-06-25,27.81848343281383,27.96045156911115,27.710138203653326,27.93429946899414,9734200
2012-06-26,28.01648983114606,28.154723975464123,27.721343101622534,28.05011558532715,11859400
2012-06-27,28.109901571827038,28.573171552568905,28.109901571827038,28.520864486694336,13644400
2012-06-28,28.43119472598719,28.644148374374076,28.27801894048488,28.606788635253906,10891200
2012-06-29,28.81600538137901,29.212026596069332,28.797326937049093,29.212026596069336,18519800
2012-07-02,29.17840014899642,29.514643493040836,29.144777239774637,29.48475456237793,13350200
2012-07-03,29.47355600622472,29.64914996500988,29.406307316697763,29.574430465698242,7335000
2012-07-05,29.522110029874856,29.566943419383648,29.215755660810373,29.30915641784668,10546400
2012-07-06,29.148514196997976,29.24938863570224,29.081265521317,29.197084426879883,10036000
2012-07-09,29.16345197921131,29.219493004494385,29.032691487127437,29.13356590270996,8615600
2012-07-10,29.339045861594634,29.34278269004416,29.07378804897736,29.13356590270996,11583400
2012-07-11,29.103677249310532,29.122355691003765,28.823474970627245,28.93929100036621,13645600
2012-07-12,28.778645267916737,28.868309210483716,28.58810689589224,28.6329402923584,19104000
2012-07-13,28.62921240183968,28.987871134451254,28.520867130993544,28.872055053710938,13307400
2012-07-16,28.80479414206251,28.91687619548531,28.46855083215913,28.573162078857422,17575600
2012-07-17,29.163456003360913,29.38762013542473,28.67777370140844,29.025224685668945,21209600
2012-07-18,29.006545119380114,29.021489585765764,28.700190684388094,28.931825637817383,13852000
2012-07-19,28.961707070998944,28.991595998972173,28.580633215617997,28.972917556762695,18050400
2012-07-20,28.86831232871694,28.898201262922857,28.688984424212745,28.778648376464844,16436000
2012-07-23,28.59931030057998,28.76743050755621,28.532061647716564,28.722597122192383,10655800
2012-07-24,28.730071484823963,28.74874992474477,28.431187942444,28.64040756225586,10445800
2012-07-25,28.74875596412112,28.849630392270488,28.66656568054703,28.7749080657959,9020400
2012-07-26,29.02895502513543,29.481017211191375,29.02895502513543,29.458599090576172,14144600
2012-07-27,29.533322535366878,29.977908231025165,29.477281507238413,29.89198112487793,17825000
2012-07-30,29.8023142775819,30.32535912174843,29.72759480714315,30.30668067932129,15947800
2012-07-31,30.149769291097765,30.38514107037112,30.033953241211176,30.187131881713867,16333600
2012-08-01,30.250640481108004,30.355248882737783,30.108669492868877,30.26558494567871,12954600
2012-08-02,30.160989437735825,30.261861053753794,29.708927029721526,29.794857025146484,13393200
2012-08-03,29.959229920191742,30.258110654248274,29.89198125621513,30.198335647583008,11834200
